Beginning output for all logs:
778:InfoPacket: Creating logger object 
1833:WallMap: y 1: 10 
1833:WallMap: y 2: 720.0 
1833:WallMap: y 3: 720.0 
1833:WallMap: x 0: 0 
1833:WallMap: x 1: 10 
1833:WallMap: x 2: 720.0 
1833:WallMap: x 3: 720.0 
1834:WallMap: y 0: 0 
1834:WallMap: y 1: 10 
1834:WallMap: y 2: 720.0 
1834:WallMap: y 3: 720.0 
1834:WallMap: x 0: 0 
1834:WallMap: x 1: 10 
1834:WallMap: x 2: 720.0 
1834:WallMap: x 3: 720.0 
1835:WallMap: y 0: 0 
1835:WallMap: y 1: 10 
1835:WallMap: y 2: 720.0 
1835:WallMap: y 3: 720.0 
1835:WallMap: x 0: 0 
1835:WallMap: x 1: 10 
1835:WallMap: x 2: 720.0 
1835:WallMap: x 3: 720.0 
1835:WallMap: y 0: 0 
1835:WallMap: y 1: 10 
1835:WallMap: y 2: 720.0 
1836:WallMap: y 3: 720.0 
1836:WallMap: x 0: 0 
1836:WallMap: x 1: 10 
1836:WallMap: x 2: 720.0 
1836:WallMap: x 3: 720.0 
1836:WallMap: y 0: 0 
1836:WallMap: y 1: 10 
1836:WallMap: y 2: 720.0 
1836:WallMap: y 3: 720.0 
1836:WallMap: x 0: 0 
1836:WallMap: x 1: 10 
1836:WallMap: x 2: 720.0 
1837:WallMap: x 3: 720.0 
1837:WallMap: y 0: 0 
1837:WallMap: y 1: 10 
1837:WallMap: y 2: 720.0 
1837:WallMap: y 3: 720.0 
1837:WallMap: x 0: 0 
1837:WallMap: x 1: 10 
1837:WallMap: x 2: 720.0 
1837:WallMap: x 3: 720.0 
1838:WallMap: y 0: 0 
1838:WallMap: y 1: 10 
1838:WallMap: y 2: 720.0 
1838:WallMap: y 3: 720.0 
1838:WallMap: x 0: 0 
1838:WallMap: x 1: 10 
1838:WallMap: x 2: 720.0 
1838:WallMap: x 3: 720.0 
1838:WallMap: y 0: 0 
1839:WallMap: y 1: 10 
1839:WallMap: y 2: 720.0 
1839:WallMap: y 3: 720.0 
1839:WallMap: x 0: 0 
1839:WallMap: x 1: 10 
1839:WallMap: x 2: 720.0 
1839:WallMap: x 3: 720.0 
1839:WallMap: y 0: 0 
1839:WallMap: y 1: 10 
1839:WallMap: y 2: 720.0 
1839:WallMap: y 3: 720.0 
1839:WallMap: x 0: 0 
1840:WallMap: x 1: 10 
1840:WallMap: x 2: 720.0 
1840:WallMap: x 3: 720.0 
1840:WallMap: y 0: 0 
1840:WallMap: y 1: 10 
1840:WallMap: y 2: 720.0 
1840:WallMap: y 3: 720.0 
1840:WallMap: x 0: 0 
1840:WallMap: x 1: 10 
1840:WallMap: x 2: 720.0 
1841:WallMap: x 3: 720.0 
1841:WallMap: y 0: 0 
1841:WallMap: y 1: 10 
1841:WallMap: y 2: 720.0 
1841:WallMap: y 3: 720.0 
1841:WallMap: x 0: 0 
1841:WallMap: x 1: 10 
1841:WallMap: x 2: 720.0 
1841:WallMap: x 3: 720.0 
1841:WallMap: y 0: 0 
1841:WallMap: y 1: 10 
1842:WallMap: y 2: 720.0 
1842:WallMap: y 3: 720.0 
1842:WallMap: x 0: 0 
1842:WallMap: x 1: 10 
1842:WallMap: x 2: 720.0 
1842:WallMap: x 3: 720.0 
1842:WallMap: y 0: 0 
1842:WallMap: y 1: 10 
1842:WallMap: y 2: 720.0 
1842:WallMap: y 3: 720.0 
1842:WallMap: x 0: 0 
1842:WallMap: x 1: 10 
1842:WallMap: x 2: 720.0 
1843:WallMap: x 3: 720.0 
1843:WallMap: y 0: 0 
1843:WallMap: y 1: 10 
1843:WallMap: y 2: 720.0 
1843:WallMap: y 3: 720.0 
1843:WallMap: x 0: 0 
1843:WallMap: x 1: 10 
1843:WallMap: x 2: 720.0 
1843:WallMap: x 3: 720.0 
1843:WallMap: y 0: 0 
1844:WallMap: y 1: 10 
1844:WallMap: y 2: 720.0 
1844:WallMap: y 3: 720.0 
1844:WallMap: x 0: 0 
1844:WallMap: x 1: 10 
1844:WallMap: x 2: 720.0 
1844:WallMap: x 3: 720.0 
1844:WallMap: y 0: 0 
1844:WallMap: y 1: 10 
1844:WallMap: y 2: 720.0 
1844:WallMap: y 3: 720.0 
1848:Robot: State changed to: stop 
1848:WallMap: x 0: 0 
1848:WallMap: x 1: 10 
1848:WallMap: x 2: 720.0 
1848:WallMap: x 3: 720.0 
1848:WallMap: y 0: 0 
1848:WallMap: y 1: 10 
1848:WallMap: y 2: 720.0 
1848:WallMap: y 3: 720.0 
1849:WallMap: x 0: 0 
1849:WallMap: x 1: 10 
1849:WallMap: x 2: 720.0 
1849:WallMap: x 3: 720.0 
1849:WallMap: y 0: 0 
1849:WallMap: y 1: 10 
1849:WallMap: y 2: 720.0 
1849:WallMap: y 3: 720.0 
1849:WallMap: x 0: 0 
1849:WallMap: x 1: 10 
1849:WallMap: x 2: 720.0 
1849:WallMap: x 3: 720.0 
1850:WallMap: y 0: 0 
1850:WallMap: y 1: 10 
1850:WallMap: y 2: 720.0 
1850:WallMap: y 3: 720.0 
1850:WallMap: x 0: 0 
1850:WallMap: x 1: 10 
1850:WallMap: x 2: 720.0 
1850:WallMap: x 3: 720.0 
1850:WallMap: y 0: 0 
1850:WallMap: y 1: 10 
1850:WallMap: y 2: 720.0 
1850:WallMap: y 3: 720.0 
1851:WallMap: x 0: 0 
1851:WallMap: x 1: 10 
1851:WallMap: x 2: 720.0 
1851:WallMap: x 3: 720.0 
1851:WallMap: y 0: 0 
1851:WallMap: y 1: 10 
1851:WallMap: y 2: 720.0 
1851:WallMap: y 3: 720.0 
1851:WallMap: x 0: 0 
1851:WallMap: x 1: 10 
1851:WallMap: x 2: 720.0 
1851:WallMap: x 3: 720.0 
1852:WallMap: y 0: 0 
1852:WallMap: y 1: 10 
1852:WallMap: y 2: 720.0 
1852:WallMap: y 3: 720.0 
1852:WallMap: x 0: 0 
1852:WallMap: x 1: 10 
1852:WallMap: x 2: 720.0 
1852:WallMap: x 3: 720.0 
1852:WallMap: y 0: 0 
1852:WallMap: y 1: 10 
1853:WallMap: y 2: 720.0 
1853:WallMap: y 3: 720.0 
1853:WallMap: x 0: 0 
1853:WallMap: x 1: 10 
1853:WallMap: x 2: 720.0 
1853:WallMap: x 3: 720.0 
1853:WallMap: y 0: 0 
1854:WallMap: y 1: 10 
1854:WallMap: y 2: 720.0 
1854:WallMap: y 3: 720.0 
1854:WallMap: x 0: 0 
1854:WallMap: x 1: 10 
1854:WallMap: x 2: 720.0 
1854:WallMap: x 3: 720.0 
1855:WallMap: y 0: 0 
1855:WallMap: y 1: 10 
1855:WallMap: y 2: 720.0 
1855:WallMap: y 3: 720.0 
1855:WallMap: x 0: 0 
1855:WallMap: x 1: 10 
1855:WallMap: x 2: 720.0 
1855:WallMap: x 3: 720.0 
1856:WallMap: y 0: 0 
1856:WallMap: y 1: 10 
1856:WallMap: y 2: 720.0 
1856:WallMap: y 3: 720.0 
1856:WallMap: x 0: 0 
1856:WallMap: x 1: 10 
1856:WallMap: x 2: 720.0 
1857:WallMap: x 3: 720.0 
1857:WallMap: y 0: 0 
1857:WallMap: y 1: 10 
1857:WallMap: y 2: 720.0 
1857:WallMap: y 3: 720.0 
1857:WallMap: x 0: 0 
1857:WallMap: x 1: 10 
1857:WallMap: x 2: 720.0 
1858:WallMap: x 3: 720.0 
1858:WallMap: y 0: 0 
1858:WallMap: y 1: 10 
1858:WallMap: y 2: 720.0 
1858:WallMap: y 3: 720.0 
1858:WallMap: x 0: 0 
1858:WallMap: x 1: 10 
1859:WallMap: x 2: 720.0 
1859:WallMap: x 3: 720.0 
1859:WallMap: y 0: 0 
1859:WallMap: y 1: 10 
1859:WallMap: y 2: 720.0 
1859:WallMap: y 3: 720.0 
1859:WallMap: x 0: 0 
1859:WallMap: x 1: 10 
1859:WallMap: x 2: 720.0 
1859:WallMap: x 3: 720.0 
1860:WallMap: y 0: 0 
1860:WallMap: y 1: 10 
1860:WallMap: y 2: 720.0 
1860:WallMap: y 3: 720.0 
1860:WallMap: x 0: 0 
1860:WallMap: x 1: 10 
1860:WallMap: x 2: 720.0 
1861:WallMap: x 3: 720.0 
1861:WallMap: y 0: 0 
1861:WallMap: y 1: 10 
1861:WallMap: y 2: 720.0 
1861:WallMap: y 3: 720.0 
1861:WallMap: x 0: 0 
1861:WallMap: x 1: 10 
1861:WallMap: x 2: 720.0 
1861:WallMap: x 3: 720.0 
1861:WallMap: y 0: 0 
1862:WallMap: y 1: 10 
1862:WallMap: y 2: 720.0 
1862:WallMap: y 3: 720.0 
1862:WallMap: x 0: 0 
1862:WallMap: x 1: 10 
1862:WallMap: x 2: 720.0 
1862:WallMap: x 3: 720.0 
1863:WallMap: y 0: 0 
1863:WallMap: y 1: 10 
1863:WallMap: y 2: 720.0 
1863:WallMap: y 3: 720.0 
1863:WallMap: x 0: 0 
1863:WallMap: x 1: 10 
1863:WallMap: x 2: 720.0 
1863:WallMap: x 3: 720.0 
1863:WallMap: y 0: 0 
1863:WallMap: y 1: 10 
1864:WallMap: y 2: 720.0 
1864:WallMap: y 3: 720.0 
1864:WallMap: x 0: 0 
1864:WallMap: x 1: 10 
1864:WallMap: x 2: 720.0 
1864:WallMap: x 3: 720.0 
1865:WallMap: y 0: 0 
1865:WallMap: y 1: 10 
1865:WallMap: y 2: 720.0 
1865:WallMap: y 3: 720.0 
1865:WallMap: x 0: 0 
1865:WallMap: x 1: 10 
1865:WallMap: x 2: 720.0 
1865:WallMap: x 3: 720.0 
1866:WallMap: y 0: 0 
1866:WallMap: y 1: 10 
1866:WallMap: y 2: 720.0 
1866:WallMap: y 3: 720.0 
1866:WallMap: x 0: 0 
1866:WallMap: x 1: 10 
1866:WallMap: x 2: 720.0 
1867:WallMap: x 3: 720.0 
1867:WallMap: y 0: 0 
1867:WallMap: y 1: 10 
1867:WallMap: y 2: 720.0 
1867:WallMap: y 3: 720.0 
1867:WallMap: x 0: 0 
1867:WallMap: x 1: 10 
1868:WallMap: x 2: 720.0 
1868:WallMap: x 3: 720.0 
1868:WallMap: y 0: 0 
1868:WallMap: y 1: 10 
1868:WallMap: y 2: 720.0 
1868:WallMap: y 3: 720.0 
1869:WallMap: x 0: 0 
1869:WallMap: x 1: 10 
1869:WallMap: x 2: 720.0 
1869:WallMap: x 3: 720.0 
1869:WallMap: y 0: 0 
1869:WallMap: y 1: 10 
1870:WallMap: y 2: 720.0 
1870:WallMap: y 3: 720.0 
1870:WallMap: x 0: 0 
1870:WallMap: x 1: 10 
1870:WallMap: x 2: 720.0 
1870:WallMap: x 3: 720.0 
1870:WallMap: y 0: 0 
1870:WallMap: y 1: 10 
1871:WallMap: y 2: 720.0 
1871:WallMap: y 3: 720.0 
1871:WallMap: x 0: 0 
1871:WallMap: x 1: 10 
1871:WallMap: x 2: 720.0 
1871:WallMap: x 3: 720.0 
1871:WallMap: y 0: 0 
1871:WallMap: y 1: 10 
1871:WallMap: y 2: 720.0 
1872:WallMap: y 3: 720.0 
1872:WallMap: x 0: 0 
1872:WallMap: x 1: 10 
1872:WallMap: x 2: 720.0 
1872:WallMap: x 3: 720.0 
1872:WallMap: y 0: 0 
1872:WallMap: y 1: 10 
1872:WallMap: y 2: 720.0 
1872:WallMap: y 3: 720.0 
1875:Robot: State changed to: stop 
1876:WallMap: x 0: 0 
1876:WallMap: x 1: 10 
1876:WallMap: x 2: 720.0 
1876:WallMap: x 3: 720.0 
1876:WallMap: y 0: 0 
1876:WallMap: y 1: 10 
1876:WallMap: y 2: 720.0 
1876:WallMap: y 3: 720.0 
1876:WallMap: x 0: 0 
1877:WallMap: x 1: 10 
1877:WallMap: x 2: 720.0 
1877:WallMap: x 3: 720.0 
1877:WallMap: y 0: 0 
1877:WallMap: y 1: 10 
1877:WallMap: y 2: 720.0 
1877:WallMap: y 3: 720.0 
1877:WallMap: x 0: 0 
1877:WallMap: x 1: 10 
1877:WallMap: x 2: 720.0 
1877:WallMap: x 3: 720.0 
1878:WallMap: y 0: 0 
1878:WallMap: y 1: 10 
1878:WallMap: y 2: 720.0 
1878:WallMap: y 3: 720.0 
1878:WallMap: x 0: 0 
1878:WallMap: x 1: 10 
1878:WallMap: x 2: 720.0 
1878:WallMap: x 3: 720.0 
1878:WallMap: y 0: 0 
1878:WallMap: y 1: 10 
1878:WallMap: y 2: 720.0 
1878:WallMap: y 3: 720.0 
1878:WallMap: x 0: 0 
1879:WallMap: x 1: 10 
1879:WallMap: x 2: 720.0 
1879:WallMap: x 3: 720.0 
1879:WallMap: y 0: 0 
1879:WallMap: y 1: 10 
1879:WallMap: y 2: 720.0 
1879:WallMap: y 3: 720.0 
1879:WallMap: x 0: 0 
1879:WallMap: x 1: 10 
1879:WallMap: x 2: 720.0 
1879:WallMap: x 3: 720.0 
1879:WallMap: y 0: 0 
1879:WallMap: y 1: 10 
1880:WallMap: y 2: 720.0 
1880:WallMap: y 3: 720.0 
1880:WallMap: x 0: 0 
1880:WallMap: x 1: 10 
1880:WallMap: x 2: 720.0 
1880:WallMap: x 3: 720.0 
1880:WallMap: y 0: 0 
1880:WallMap: y 1: 10 
1880:WallMap: y 2: 720.0 
1880:WallMap: y 3: 720.0 
1880:WallMap: x 0: 0 
1880:WallMap: x 1: 10 
1881:WallMap: x 2: 720.0 
1881:WallMap: x 3: 720.0 
1881:WallMap: y 0: 0 
1881:WallMap: y 1: 10 
1881:WallMap: y 2: 720.0 
1881:WallMap: y 3: 720.0 
1881:WallMap: x 0: 0 
1881:WallMap: x 1: 10 
1881:WallMap: x 2: 720.0 
1881:WallMap: x 3: 720.0 
1881:WallMap: y 0: 0 
1881:WallMap: y 1: 10 
1882:WallMap: y 2: 720.0 
1882:WallMap: y 3: 720.0 
1882:WallMap: x 0: 0 
1882:WallMap: x 1: 10 
1882:WallMap: x 2: 720.0 
1882:WallMap: x 3: 720.0 
1882:WallMap: y 0: 0 
1882:WallMap: y 1: 10 
1882:WallMap: y 2: 720.0 
1882:WallMap: y 3: 720.0 
1882:WallMap: x 0: 0 
1882:WallMap: x 1: 10 
1883:WallMap: x 2: 720.0 
1883:WallMap: x 3: 720.0 
1883:WallMap: y 0: 0 
1883:WallMap: y 1: 10 
1883:WallMap: y 2: 720.0 
1883:WallMap: y 3: 720.0 
1883:WallMap: x 0: 0 
1883:WallMap: x 1: 10 
1883:WallMap: x 2: 720.0 
1883:WallMap: x 3: 720.0 
1883:WallMap: y 0: 0 
1883:WallMap: y 1: 10 
1883:WallMap: y 2: 720.0 
1884:WallMap: y 3: 720.0 
1884:WallMap: x 0: 0 
1884:WallMap: x 1: 10 
1884:WallMap: x 2: 720.0 
1884:WallMap: x 3: 720.0 
1884:WallMap: y 0: 0 
1884:WallMap: y 1: 10 
1884:WallMap: y 2: 720.0 
1884:WallMap: y 3: 720.0 
1884:WallMap: x 0: 0 
1884:WallMap: x 1: 10 
1884:WallMap: x 2: 720.0 
1885:WallMap: x 3: 720.0 
1885:WallMap: y 0: 0 
1885:WallMap: y 1: 10 
1885:WallMap: y 2: 720.0 
1885:WallMap: y 3: 720.0 
1885:WallMap: x 0: 0 
1885:WallMap: x 1: 10 
1885:WallMap: x 2: 720.0 
1885:WallMap: x 3: 720.0 
1885:WallMap: y 0: 0 
1885:WallMap: y 1: 10 
1885:WallMap: y 2: 720.0 
1886:WallMap: y 3: 720.0 
1886:WallMap: x 0: 0 
1886:WallMap: x 1: 10 
1886:WallMap: x 2: 720.0 
1886:WallMap: x 3: 720.0 
1886:WallMap: y 0: 0 
1886:WallMap: y 1: 10 
1886:WallMap: y 2: 720.0 
1886:WallMap: y 3: 720.0 
1886:WallMap: x 0: 0 
1886:WallMap: x 1: 10 
1886:WallMap: x 2: 720.0 
1887:WallMap: x 3: 720.0 
1887:WallMap: y 0: 0 
1887:WallMap: y 1: 10 
1887:WallMap: y 2: 720.0 
1887:WallMap: y 3: 720.0 
1887:WallMap: x 0: 0 
1887:WallMap: x 1: 10 
1887:WallMap: x 2: 720.0 
1887:WallMap: x 3: 720.0 
1887:WallMap: y 0: 0 
1887:WallMap: y 1: 10 
1887:WallMap: y 2: 720.0 
1887:WallMap: y 3: 720.0 
1888:WallMap: x 0: 0 
1888:WallMap: x 1: 10 
1888:WallMap: x 2: 720.0 
1888:WallMap: x 3: 720.0 
1888:WallMap: y 0: 0 
1888:WallMap: y 1: 10 
1888:WallMap: y 2: 720.0 
1888:WallMap: y 3: 720.0 
1888:WallMap: x 0: 0 
1888:WallMap: x 1: 10 
1889:WallMap: x 2: 720.0 
1889:WallMap: x 3: 720.0 
1889:WallMap: y 0: 0 
1889:WallMap: y 1: 10 
1889:WallMap: y 2: 720.0 
1889:WallMap: y 3: 720.0 
1889:WallMap: x 0: 0 
1889:WallMap: x 1: 10 
1889:WallMap: x 2: 720.0 
1889:WallMap: x 3: 720.0 
1889:WallMap: y 0: 0 
1889:WallMap: y 1: 10 
1890:WallMap: y 2: 720.0 
1890:WallMap: y 3: 720.0 
1890:WallMap: x 0: 0 
1890:WallMap: x 1: 10 
1890:WallMap: x 2: 720.0 
1890:WallMap: x 3: 720.0 
1890:WallMap: y 0: 0 
1890:WallMap: y 1: 10 
1890:WallMap: y 2: 720.0 
1890:WallMap: y 3: 720.0 
1891:WallMap: x 0: 0 
1891:WallMap: x 1: 10 
1891:WallMap: x 2: 720.0 
1891:WallMap: x 3: 720.0 
1891:WallMap: y 0: 0 
1891:WallMap: y 1: 10 
1891:WallMap: y 2: 720.0 
1892:WallMap: y 3: 720.0 
1892:WallMap: x 0: 0 
1892:WallMap: x 1: 10 
1892:WallMap: x 2: 720.0 
1892:WallMap: x 3: 720.0 
1892:WallMap: y 0: 0 
1892:WallMap: y 1: 10 
1892:WallMap: y 2: 720.0 
1893:WallMap: y 3: 720.0 
1893:WallMap: x 0: 0 
1893:WallMap: x 1: 10 
1893:WallMap: x 2: 720.0 
1893:WallMap: x 3: 720.0 
1893:WallMap: y 0: 0 
1893:WallMap: y 1: 10 
1894:WallMap: y 2: 720.0 
1894:WallMap: y 3: 720.0 
1894:WallMap: x 0: 0 
1894:WallMap: x 1: 10 
1894:WallMap: x 2: 720.0 
1894:WallMap: x 3: 720.0 
1894:WallMap: y 0: 0 
1894:WallMap: y 1: 10 
1894:WallMap: y 2: 720.0 
1895:WallMap: y 3: 720.0 
1895:WallMap: x 0: 0 
1895:WallMap: x 1: 10 
1895:WallMap: x 2: 720.0 
1895:WallMap: x 3: 720.0 
1895:WallMap: y 0: 0 
1895:WallMap: y 1: 10 
1895:WallMap: y 2: 720.0 
1895:WallMap: y 3: 720.0 
1898:Robot: State changed to: stop 
1898:WallMap: x 0: 0 
1898:WallMap: x 1: 10 
1898:WallMap: x 2: 720.0 
1899:WallMap: x 3: 720.0 
1899:WallMap: y 0: 0 
1899:WallMap: y 1: 10 
1899:WallMap: y 2: 720.0 
1899:WallMap: y 3: 720.0 
1899:WallMap: x 0: 0 
1899:WallMap: x 1: 10 
1899:WallMap: x 2: 720.0 
1899:WallMap: x 3: 720.0 
1899:WallMap: y 0: 0 
1900:WallMap: y 1: 10 
1900:WallMap: y 2: 720.0 
1900:WallMap: y 3: 720.0 
1900:WallMap: x 0: 0 
1900:WallMap: x 1: 10 
1900:WallMap: x 2: 720.0 
1900:WallMap: x 3: 720.0 
1900:WallMap: y 0: 0 
1900:WallMap: y 1: 10 
1900:WallMap: y 2: 720.0 
1900:WallMap: y 3: 720.0 
1900:WallMap: x 0: 0 
1901:WallMap: x 1: 10 
1901:WallMap: x 2: 720.0 
1901:WallMap: x 3: 720.0 
1901:WallMap: y 0: 0 
1901:WallMap: y 1: 10 
1901:WallMap: y 2: 720.0 
1901:WallMap: y 3: 720.0 
1901:WallMap: x 0: 0 
1901:WallMap: x 1: 10 
1901:WallMap: x 2: 720.0 
1901:WallMap: x 3: 720.0 
1902:WallMap: y 0: 0 
1902:WallMap: y 1: 10 
1902:WallMap: y 2: 720.0 
1902:WallMap: y 3: 720.0 
1902:WallMap: x 0: 0 
1902:WallMap: x 1: 10 
1902:WallMap: x 2: 720.0 
1902:WallMap: x 3: 720.0 
1902:WallMap: y 0: 0 
1902:WallMap: y 1: 10 
1903:WallMap: y 2: 720.0 
1903:WallMap: y 3: 720.0 
1903:WallMap: x 0: 0 
1903:WallMap: x 1: 10 
1903:WallMap: x 2: 720.0 
1903:WallMap: x 3: 720.0 
1903:WallMap: y 0: 0 
1903:WallMap: y 1: 10 
1903:WallMap: y 2: 720.0 
1903:WallMap: y 3: 720.0 
1903:WallMap: x 0: 0 
1904:WallMap: x 1: 10 
1904:WallMap: x 2: 720.0 
1904:WallMap: x 3: 720.0 
1904:WallMap: y 0: 0 
1904:WallMap: y 1: 10 
1904:WallMap: y 2: 720.0 
1904:WallMap: y 3: 720.0 
1904:WallMap: x 0: 0 
1904:WallMap: x 1: 10 
1904:WallMap: x 2: 720.0 
1904:WallMap: x 3: 720.0 
1905:WallMap: y 0: 0 
1905:WallMap: y 1: 10 
1905:WallMap: y 2: 720.0 
1905:WallMap: y 3: 720.0 
1905:WallMap: x 0: 0 
1905:WallMap: x 1: 10 
1905:WallMap: x 2: 720.0 
1905:WallMap: x 3: 720.0 
1905:WallMap: y 0: 0 
1906:WallMap: y 1: 10 
1906:WallMap: y 2: 720.0 
1906:WallMap: y 3: 720.0 
1906:WallMap: x 0: 0 
1906:WallMap: x 1: 10 
1906:WallMap: x 2: 720.0 
1906:WallMap: x 3: 720.0 
1906:WallMap: y 0: 0 
1906:WallMap: y 1: 10 
1907:WallMap: y 2: 720.0 
1907:WallMap: y 3: 720.0 
1907:WallMap: x 0: 0 
1907:WallMap: x 1: 10 
1907:WallMap: x 2: 720.0 
1907:WallMap: x 3: 720.0 
1907:WallMap: y 0: 0 
1907:WallMap: y 1: 10 
1907:WallMap: y 2: 720.0 
1908:WallMap: y 3: 720.0 
1908:WallMap: x 0: 0 
1908:WallMap: x 1: 10 
1908:WallMap: x 2: 720.0 
1908:WallMap: x 3: 720.0 
1908:WallMap: y 0: 0 
1908:WallMap: y 1: 10 
1908:WallMap: y 2: 720.0 
1908:WallMap: y 3: 720.0 
1909:WallMap: x 0: 0 
1909:WallMap: x 1: 10 
1909:WallMap: x 2: 720.0 
1909:WallMap: x 3: 720.0 
1909:WallMap: y 0: 0 
1909:WallMap: y 1: 10 
1909:WallMap: y 2: 720.0 
1909:WallMap: y 3: 720.0 
1909:WallMap: x 0: 0 
1909:WallMap: x 1: 10 
1910:WallMap: x 2: 720.0 
1910:WallMap: x 3: 720.0 
1910:WallMap: y 0: 0 
1910:WallMap: y 1: 10 
1910:WallMap: y 2: 720.0 
1910:WallMap: y 3: 720.0 
1910:WallMap: x 0: 0 
1910:WallMap: x 1: 10 
1910:WallMap: x 2: 720.0 
1910:WallMap: x 3: 720.0 
1910:WallMap: y 0: 0 
1911:WallMap: y 1: 10 
1911:WallMap: y 2: 720.0 
1911:WallMap: y 3: 720.0 
1911:WallMap: x 0: 0 
1911:WallMap: x 1: 10 
1911:WallMap: x 2: 720.0 
1911:WallMap: x 3: 720.0 
1911:WallMap: y 0: 0 
1911:WallMap: y 1: 10 
1911:WallMap: y 2: 720.0 
1912:WallMap: y 3: 720.0 
1912:WallMap: x 0: 0 
1912:WallMap: x 1: 10 
1912:WallMap: x 2: 720.0 
1912:WallMap: x 3: 720.0 
1912:WallMap: y 0: 0 
1912:WallMap: y 1: 10 
1912:WallMap: y 2: 720.0 
1912:WallMap: y 3: 720.0 
1912:WallMap: x 0: 0 
1912:WallMap: x 1: 10 
1913:WallMap: x 2: 720.0 
1913:WallMap: x 3: 720.0 
1913:WallMap: y 0: 0 
1913:WallMap: y 1: 10 
1913:WallMap: y 2: 720.0 
1913:WallMap: y 3: 720.0 
1913:WallMap: x 0: 0 
1913:WallMap: x 1: 10 
1913:WallMap: x 2: 720.0 
1913:WallMap: x 3: 720.0 
1914:WallMap: y 0: 0 
1914:WallMap: y 1: 10 
1914:WallMap: y 2: 720.0 
1914:WallMap: y 3: 720.0 
1914:WallMap: x 0: 0 
1914:WallMap: x 1: 10 
1914:WallMap: x 2: 720.0 
1914:WallMap: x 3: 720.0 
1914:WallMap: y 0: 0 
1914:WallMap: y 1: 10 
1915:WallMap: y 2: 720.0 
1915:WallMap: y 3: 720.0 
1915:WallMap: x 0: 0 
1915:WallMap: x 1: 10 
1915:WallMap: x 2: 720.0 
1915:WallMap: x 3: 720.0 
1915:WallMap: y 0: 0 
1915:WallMap: y 1: 10 
1915:WallMap: y 2: 720.0 
1915:WallMap: y 3: 720.0 
1915:WallMap: x 0: 0 
1915:WallMap: x 1: 10 
1916:WallMap: x 2: 720.0 
1916:WallMap: x 3: 720.0 
1916:WallMap: y 0: 0 
1916:WallMap: y 1: 10 
1916:WallMap: y 2: 720.0 
1916:WallMap: y 3: 720.0 
1916:WallMap: x 0: 0 
1916:WallMap: x 1: 10 
1916:WallMap: x 2: 720.0 
1916:WallMap: x 3: 720.0 
1916:WallMap: y 0: 0 
1916:WallMap: y 1: 10 
1917:WallMap: y 2: 720.0 
1917:WallMap: y 3: 720.0 
1917:WallMap: x 0: 0 
1917:WallMap: x 1: 10 
1917:WallMap: x 2: 720.0 
1917:WallMap: x 3: 720.0 
1917:WallMap: y 0: 0 
1917:WallMap: y 1: 10 
1917:WallMap: y 2: 720.0 
1917:WallMap: y 3: 720.0 
1917:WallMap: x 0: 0 
1917:WallMap: x 1: 10 
1917:WallMap: x 2: 720.0 
1918:WallMap: x 3: 720.0 
1918:WallMap: y 0: 0 
1918:WallMap: y 1: 10 
1918:WallMap: y 2: 720.0 
1918:WallMap: y 3: 720.0 
1918:WallMap: x 0: 0 
1918:WallMap: x 1: 10 
1918:WallMap: x 2: 720.0 
1918:WallMap: x 3: 720.0 
1918:WallMap: y 0: 0 
1918:WallMap: y 1: 10 
1919:WallMap: y 2: 720.0 
1919:WallMap: y 3: 720.0 
1921:Robot: State changed to: stop 
1922:WallMap: x 0: 0 
1922:WallMap: x 1: 10 
1922:WallMap: x 2: 720.0 
1922:WallMap: x 3: 720.0 
1922:WallMap: y 0: 0 
1922:WallMap: y 1: 10 
1922:WallMap: y 2: 720.0 
1923:WallMap: y 3: 720.0 
1923:WallMap: x 0: 0 
1923:WallMap: x 1: 10 
1923:WallMap: x 2: 720.0 
1923:WallMap: x 3: 720.0 
1923:WallMap: y 0: 0 
1923:WallMap: y 1: 10 
1923:WallMap: y 2: 720.0 
1923:WallMap: y 3: 720.0 
1923:WallMap: x 0: 0 
1923:WallMap: x 1: 10 
1924:WallMap: x 2: 720.0 
1924:WallMap: x 3: 720.0 
1924:WallMap: y 0: 0 
1924:WallMap: y 1: 10 
1924:WallMap: y 2: 720.0 
1924:WallMap: y 3: 720.0 
1924:WallMap: x 0: 0 
1924:WallMap: x 1: 10 
1925:WallMap: x 2: 720.0 
1925:WallMap: x 3: 720.0 
1925:WallMap: y 0: 0 
1925:WallMap: y 1: 10 
1925:WallMap: y 2: 720.0 
1925:WallMap: y 3: 720.0 
1925:WallMap: x 0: 0 
1925:WallMap: x 1: 10 
1925:WallMap: x 2: 720.0 
1925:WallMap: x 3: 720.0 
1926:WallMap: y 0: 0 
1926:WallMap: y 1: 10 
1926:WallMap: y 2: 720.0 
1926:WallMap: y 3: 720.0 
1926:WallMap: x 0: 0 
1926:WallMap: x 1: 10 
1926:WallMap: x 2: 720.0 
1926:WallMap: x 3: 720.0 
1926:WallMap: y 0: 0 
1927:WallMap: y 1: 10 
1927:WallMap: y 2: 720.0 
1927:WallMap: y 3: 720.0 
1927:WallMap: x 0: 0 
1927:WallMap: x 1: 10 
1927:WallMap: x 2: 720.0 
1927:WallMap: x 3: 720.0 
1927:WallMap: y 0: 0 
1927:WallMap: y 1: 10 
1928:WallMap: y 2: 720.0 
